Dataset,Best_Pipeline,silhouette_score,davies_bouldin_score,calinski_harabasz_score,adjusted_rand_score,Running_Time(s),Has_Preprocessing,steps
cassini.csv,"{'minibatchkmeans': MiniBatchKMeans(batch_size=10, n_clusters=2, random_state=42)}",0.4463075079222631,0.907766135812412,1010.0430961574492,0.6465833945628214,1806.04,False,1
iono.csv,"{'featureunion': FeatureUnion(transformer_list=[('functiontransformer-1',
                                FunctionTransformer(func=<function copy at 0x7f5522f76b90>)),
                               ('functiontransformer-2',
                                FunctionTransformer(func=<function copy at 0x7f5522f76b90>))]), 'standardscaler': StandardScaler(), 'spectralclustering': SpectralClustering(eigen_solver='lobpcg', n_clusters=2, random_state=42)}",0.414496330246801,0.450653386318418,4.098272898319281,0.0044727568446733,1826.11,False,3
cluto-t7-10k.csv,"{'standardscaler': StandardScaler(), 'kmeans': KMeans(n_clusters=4, random_state=42)}",0.4613933270960942,0.7162679390983347,12090.67770773277,0.4078248033759591,1819.76,False,2
glass.csv,"{'pca': PCA(n_components=5, random_state=42), 'agglomerativeclustering': AgglomerativeClustering(n_clusters=3)}",0.5221584041308984,1.2818402421535828,99.03883882832714,0.2463003810000698,391.71,False,2
sonar.csv,"{'stackingestimator': StackingEstimator(estimator=KMeans(init='random', n_clusters=2,
                                   random_state=42)), 'agglomerativeclustering': AgglomerativeClustering(n_clusters=3)}",0.14868890584573,1.9800271556380828,35.04463858951522,0.0687800113520075,1183.69,False,2
jain.csv,"{'featureunion': FeatureUnion(transformer_list=[('minmaxscaler', MinMaxScaler()),
                               ('functiontransformer',
                                FunctionTransformer(func=<function copy at 0x7f5522f76b90>))]), 'minibatchkmeans': MiniBatchKMeans(batch_size=50, n_clusters=2, random_state=42)}",0.5079255829867521,0.7867236591134331,495.7931143014391,0.552751161834573,1622.7,False,2
flame.csv,"{'kmeans': KMeans(init='random', n_clusters=2, random_state=42)}",0.380563189262367,1.107273424730485,159.6247132451335,0.4534129232216995,948.62,False,1
tae.csv,"{'variancethreshold': VarianceThreshold(threshold=0.1), 'kmeans': KMeans(n_clusters=14, random_state=42)}",0.5147369191027233,0.7441577137334159,79.75468139186147,0.0420514446213049,1807.75,False,2
thy.csv,"{'featureunion': FeatureUnion(transformer_list=[('featureunion',
                                FeatureUnion(transformer_list=[('normalizer',
                                                                Normalizer(norm='l1')),
                                                               ('functiontransformer',
                                                                FunctionTransformer(func=<function copy at 0x7f5522f76b90>))])),
                               ('functiontransformer',
                                FunctionTransformer(func=<function copy at 0x7f5522f76b90>))]), 'kmeans': KMeans(init='random', n_clusters=2, random_state=42)}",0.5590911078506684,0.7498889721104606,110.7151254043308,0.3380285081354611,1371.81,False,2
twodiamonds.csv,"{'kmeans': KMeans(init='random', n_clusters=2, random_state=42)}",0.485918709357733,0.851863969409334,902.7949452276716,1.0,1817.68,False,1
sizes2.csv,"{'featureunion': FeatureUnion(transformer_list=[('minmaxscaler', MinMaxScaler()),
                               ('functiontransformer',
                                FunctionTransformer(func=<function copy at 0x7f5522f76b90>))]), 'kmeans': KMeans(init='random', n_clusters=2, random_state=42)}",0.5004420337524378,0.9090228625451524,897.4107782741999,0.6008421531006234,1800.54,False,2
3-spiral.csv,"{'kmeans': KMeans(init='random', n_clusters=4, random_state=42)}",0.3539792004319383,0.8797438938265115,245.53646472364227,-0.005859383207842,1204.43,False,1
compound.csv,"{'kmeans': KMeans(init='random', n_clusters=2, random_state=42)}",0.5045842668053825,0.814330374952809,444.1536428076601,0.4680972594380504,1026.24,False,1
elliptical_10_2.csv,{'agglomerativeclustering': AgglomerativeClustering()},0.4448562499889911,0.8734782139120497,535.2448731612575,0.1835472152865231,1807.57,False,1
sizes4.csv,"{'dbscan': DBSCAN(eps=0.1, leaf_size=3, min_samples=25)}",0.5059520186692147,2.2141542022960192,261.90063010660253,0.4110256718434377,1823.41,False,1
segment.csv,{'agglomerativeclustering': AgglomerativeClustering()},0.4919003677700715,0.6441980942418775,1748.801909825485,0.1023248580981261,1874.27,False,1
ecoli.csv,"{'featureunion': FeatureUnion(transformer_list=[('functiontransformer',
                                FunctionTransformer(func=<function copy at 0x7f5522f76b90>)),
                               ('standardscaler', StandardScaler())]), 'standardscaler': StandardScaler(), 'pca': PCA(n_components=3, random_state=42), 'spectralclustering': SpectralClustering(eigen_solver='lobpcg', n_clusters=2, random_state=42)}",0.5937126031245529,0.3030921595073167,9.496753170507263,0.0043733822354691,1804.25,False,4
iris.csv,{'agglomerativeclustering': AgglomerativeClustering()},0.6294675561906642,0.4877048128835743,353.3674032325118,0.5681159420289855,492.69,False,1
disk-6000n.csv,"{'kmeans': KMeans(init='random', n_clusters=3, random_state=42)}",0.3912631621533095,0.8315952552648621,4949.29154958848,-0.0002601535683153,1812.46,False,1
arrhythmia.csv,"{'standardscaler-1': StandardScaler(), 'fastica': FastICA(n_components=10, random_state=42), 'standardscaler-2': StandardScaler(), 'agglomerativeclustering': AgglomerativeClustering(n_clusters=3)}",0.3676139137444568,1.320939094299506,9.535012017924355,0.0376143518487956,1832.11,False,2
balance-scale.csv,"{'spectralclustering': SpectralClustering(eigen_solver='lobpcg', n_clusters=6, random_state=42)}",0.1828209665739482,1.3922963795647378,127.41483901407628,0.1019664216936261,1813.02,False,1
fourty.csv,"{'minibatchkmeans': MiniBatchKMeans(batch_size=25, random_state=42)}",0.3626273044104241,0.8209924433959699,949.721993662955,0.253167763621799,1806.44,False,1
pathbased.csv,"{'minmaxscaler': MinMaxScaler(), 'spectralclustering': SpectralClustering(affinity='nearest_neighbors', eigen_solver='arpack',
                   n_clusters=2, random_state=42)}",0.5123274573274572,0.7588813636488332,364.15020847304544,0.3984715197933473,764.25,False,2
engytime.csv,"{'dbscan': DBSCAN(eps=0.1, leaf_size=10, min_samples=10)}",0.3790717127838923,0.448368408355236,4.088663191994193,0.0,1813.07,False,1
wine.csv,"{'featureunion': FeatureUnion(transformer_list=[('fastica',
                                FastICA(n_components=2, random_state=42)),
                               ('pipeline',
                                Pipeline(steps=[('featureunion',
                                                 FeatureUnion(transformer_list=[('functiontransformer',
                                                                                 FunctionTransformer(func=<function copy at 0x7ace936de4d0>)),
                                                                                ('featureunion',
                                                                                 FeatureUnion(transformer_list=[('featureunion-1',
                                                                                                                 FeatureUnion(transformer_list=[('featureunion'...
                                                                                                                 FeatureUnion(transformer_list=[('functiontransformer',
                                                                                                                                                 FunctionTransformer(func=<function copy at 0x7ace936de4d0>)),
                                                                                                                                                ('featureunion',
                                                                                                                                                 FeatureUnion(transformer_list=[('functiontransformer-1',
                                                                                                                                                                                 FunctionTransformer(func=<function copy at 0x7ace936de4d0>)),
                                                                                                                                                                                ('functiontransformer-2',
                                                                                                                                                                                 FunctionTransformer(func=<function copy at 0x7ace936de4d0>))]))]))]))])),
                                                ('pca',
                                                 PCA(n_components=2,
                                                     random_state=42))]))]), 'spectralclustering': SpectralClustering(eigen_solver='lobpcg', n_clusters=2, random_state=42)}",0.2983662357937076,1.2659827001659687,77.74617786908071,0.4610041624800529,1451.09,,2
